# File: A54.CalPrice_trn.csv
# Title: Prices by service in the base years. Used to calibrate sigma parameter
# Units: 1975$/unit
# Source: GCAM v6.0 output
# Column types: ccnnnn 
# ----------
region,sector,1990,2005,2010,2015
Argentina,trn_pass_road_LDV_4W_d6,8844.1253,14857.274,16561.567,19332.126
Argentina,trn_pass_road_LDV_4W_d7,10662.4785,17912.26,19966.885,23307.16
Argentina,trn_pass_road_LDV_4W_d8,13146.2636,22084.99,24618.29,28736.65
Argentina,trn_pass_road_LDV_4W_d9,16856.122,28319.02,31566.89,36847.63
Argentina,trn_pass_road_LDV_d1,2400.048,3910.377,4392.247,5127.73
Argentina,trn_pass_road_LDV_d10,27234.21,44460.09,49914.13,58271.78
Argentina,trn_pass_road_LDV_d2,4199.2,6843.203,7686.054,8973.082
Argentina,trn_pass_road_LDV_d3,5487.319,8945.736,10046.618,11728.88
Argentina,trn_pass_road_LDV_d4,6742.696,10996.132,12348.249,14415.949
Argentina,trn_pass_road_LDV_d5,8093.578,13203.87,14826.14,17308.65
Argentina,trn_pass_road_LDV_d6,9662.786,15769.677,17705.56,20670.14
Argentina,trn_pass_road_LDV_d7,11635.629,18996.72,21326.69,24897.6
Argentina,trn_pass_road_LDV_d8,14327.11,23400.97,26268.29,30666.54
Argentina,trn_pass_road_LDV_d9,18354.6,29988.91,33660.67,39296.71
Argentina,trn_pass_road_d1,3789.7151,6046.215,6739.498,7765.819
Argentina,trn_pass_road_d10,43100.438,68845.43,76713.22,88391.42
Argentina,trn_pass_road_d2,6685.2744,10664.13,11885.205,13692.53
Argentina,trn_pass_road_d3,8796.264,14031.38,15635.65,18010.48
Argentina,trn_pass_road_d4,10863.883,17330.11,19309.19,22239.41
Argentina,trn_pass_road_d5,13086.115,20876.99,23258.84,26786.22
Argentina,trn_pass_road_d6,15646.541,24966.24,27812.49,32029.52
Argentina,trn_pass_road_d7,18821.842,30041.58,33464.77,38539.63
Argentina,trn_pass_road_d8,23088.973,36867.42,41067.7,47299.79
Argentina,trn_pass_road_d9,29358.642,46901.32,52247.26,60186.26
Argentina,trn_shipping_intl,261203,266860,722531,966716
Australia_NZ,trn_aviation_intl_d1,1240.15,1983.56,2723.56,3228.85
Australia_NZ,trn_aviation_intl_d10,11564.2,18496.3,25396.6,30108.4
Australia_NZ,trn_aviation_intl_d2,1940.85,3104.29,4262.39,5053.18
Australia_NZ,trn_aviation_intl_d3,2419.36,3869.63,5313.25,6299.01
Australia_NZ,trn_aviation_intl_d4,2882.01,4609.62,6329.3,7503.56
Australia_NZ,trn_aviation_intl_d5,3352.19,5361.64,7361.88,8727.71
Australia_NZ,trn_aviation_intl_d6,3878.14,6202.88,8516.96,10097.1
Australia_NZ,trn_aviation_intl_d7,4513.24,7218.69,9911.73,11750.6
Australia_NZ,trn_aviation_intl_d8,5349.34,8555.98,11747.9,13927.5
Australia_NZ,trn_aviation_intl_d9,6681.61,10686.9,14673.8,17396.2
Australia_NZ,trn_freight,567399.84,719167.42,804281.62,886648.8426
Australia_NZ,trn_pass_d1,9411.3358,12556.7559,13911.2651,15783.5534
Australia_NZ,trn_pass_d10,73261.614,98908.038,109720.665,125060.366
Australia_NZ,trn_pass_d2,14280.496,19145.219,21222.211,24128.765
Australia_NZ,trn_pass_d3,17524.744,23537.075,26099.1,29695.641
Australia_NZ,trn_pass_d4,20617.78,27723.863,30748.123,35001.984
Australia_NZ,trn_pass_d5,23722.913,31926.307,35414.087,40326.742
Australia_NZ,trn_pass_d6,27155.442,36570.859,40570.501,46209.501
Australia_NZ,trn_pass_d7,31294.545,42169.276,46783.685,53294.916
